Accident Ref.,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
1170040532,KENSINGTON & CHELSEA,12,523830,181170,1,1 Driver/Rider,2 Female,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170040587,KENSINGTON & CHELSEA,12,525750,178250,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170040631,KENSINGTON & CHELSEA,12,525580,179060,1,3 Pedestrian,1 Male,25-59,59,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170040762,KENSINGTON & CHELSEA,12,523900,182290,1,1 Driver/Rider,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170040870,KENSINGTON & CHELSEA,12,526760,177740,2,1 Driver/Rider,2 Female,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170040870,KENSINGTON & CHELSEA,12,526760,177740,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170041066,KENSINGTON & CHELSEA,12,523910,180110,1,1 Driver/Rider,1 Male,0-15,13,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170041088,KENSINGTON & CHELSEA,12,525580,179600,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170041184,KENSINGTON & CHELSEA,12,526850,177820,1,3 Pedestrian,1 Male,0-15,13,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170041496,KENSINGTON & CHELSEA,12,526100,177230,1,3 Pedestrian,2 Female,0-15,14,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
1170041505,KENSINGTON & CHELSEA,12,527350,177660,1,1 Driver/Rider,1 Male,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170041513,KENSINGTON & CHELSEA,12,524460,181000,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170041523,KENSINGTON & CHELSEA,12,523660,181840,1,2 Passenger,2 Female,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170041703,KENSINGTON & CHELSEA,12,527520,179420,1,2 Passenger,1 Male,0-15,1,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170041996,KENSINGTON & CHELSEA,12,527300,178130,1,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170042046,KENSINGTON & CHELSEA,12,526030,177850,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170042070,KENSINGTON & CHELSEA,12,524230,181500,1,3 Pedestrian,2 Female,60+,69,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170042089,KENSINGTON & CHELSEA,12,523770,180940,1,3 Pedestrian,1 Male,25-59,49,1,3 Slight,01 Crossing Road On Ped Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
1170042129,KENSINGTON & CHELSEA,12,525420,180480,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170042173,KENSINGTON & CHELSEA,12,527480,179370,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170042220,KENSINGTON & CHELSEA,12,525010,178640,1,1 Driver/Rider,1 Male,16-24,24,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170042220,KENSINGTON & CHELSEA,12,525010,178640,2,2 Passenger,1 Male,25-59,27,1,1 Fatal,-2 Unknown,-2 N/A,4 Car, 
1170042248,KENSINGTON & CHELSEA,12,527640,178710,1,2 Passenger,2 Female,25-59,59,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170042248,KENSINGTON & CHELSEA,12,527640,178710,2,1 Driver/Rider,2 Female,60+,72,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170042479,KENSINGTON & CHELSEA,12,525220,179380,1,3 Pedestrian,2 Female,25-59,40,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170042480,KENSINGTON & CHELSEA,12,524710,180250,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170042603,KENSINGTON & CHELSEA,12,526570,177230,1,1 Driver/Rider,2 Female,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170042687,KENSINGTON & CHELSEA,12,526620,178790,1,3 Pedestrian,2 Female,16-24,16,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170042716,KENSINGTON & CHELSEA,12,526775,177722,1,2 Passenger,2 Female,60+,79,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170042890,KENSINGTON & CHELSEA,12,526800,178880,1,3 Pedestrian,1 Male,0-15,0,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170043171,KENSINGTON & CHELSEA,12,524570,180190,1,1 Driver/Rider,1 Male,25-59,36,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170043184,KENSINGTON & CHELSEA,12,526760,177750,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170043254,KENSINGTON & CHELSEA,12,525900,178340,1,3 Pedestrian,2 Female,25-59,37,1,3 Slight,01 Crossing Road On Ped Xing,9 Unknown Or Other,1 Pedestrian, 
1170043305,KENSINGTON & CHELSEA,12,526900,178860,1,3 Pedestrian,1 Male,25-59,25,1,3 Slight,08 In Centre Of Carriageway,5 In Rd Not Crossing,1 Pedestrian, 
1170043365,KENSINGTON & CHELSEA,12,523920,180770,1,3 Pedestrian,1 Male,25-59,54,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian, 
1170043399,KENSINGTON & CHELSEA,12,524410,181580,1,3 Pedestrian,2 Female,60+,87,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170043404,KENSINGTON & CHELSEA,12,527550,178300,1,3 Pedestrian,1 Male,25-59,33,1,3 Slight,09 In Road - Not Crossing,8 In Rd Back To Traffic,1 Pedestrian, 
1170043501,KENSINGTON & CHELSEA,12,524360,181190,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170043517,KENSINGTON & CHELSEA,12,526360,177430,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170043544,KENSINGTON & CHELSEA,12,526430,179420,1,1 Driver/Rider,2 Female,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170043558,KENSINGTON & CHELSEA,12,525450,178270,1,3 Pedestrian,2 Female,25-59,53,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1170043595,KENSINGTON & CHELSEA,12,525590,178510,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170043721,KENSINGTON & CHELSEA,12,526850,178770,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170043733,KENSINGTON & CHELSEA,12,525140,179320,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170043883,KENSINGTON & CHELSEA,12,526432,179426,1,2 Passenger,2 Female,60+,67,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170043895,KENSINGTON & CHELSEA,12,525350,181020,1,3 Pedestrian,1 Male,25-59,39,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
1170043907,KENSINGTON & CHELSEA,12,525700,178160,1,1 Driver/Rider,2 Female,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170043931,KENSINGTON & CHELSEA,12,524120,181620,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170043934,KENSINGTON & CHELSEA,12,523760,180890,1,3 Pedestrian,1 Male,16-24,21,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
1170044067,KENSINGTON & CHELSEA,12,527090,177550,1,1 Driver/Rider,1 Male,25-59,35,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170044116,KENSINGTON & CHELSEA,12,525120,180550,1,3 Pedestrian,1 Male,25-59,46,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170044124,KENSINGTON & CHELSEA,12,527570,179465,1,3 Pedestrian,2 Female,25-59,27,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170044124,KENSINGTON & CHELSEA,12,527570,179465,2,3 Pedestrian,1 Male,25-59,25,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170044147,KENSINGTON & CHELSEA,12,527890,177750,1,3 Pedestrian,2 Female,25-59,26,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1170044208,KENSINGTON & CHELSEA,12,525550,180530,1,3 Pedestrian,2 Female,60+,70,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170044256,KENSINGTON & CHELSEA,12,523750,181320,1,1 Driver/Rider,1 Male,0-15,14,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170044320,KENSINGTON & CHELSEA,12,527340,178740,1,3 Pedestrian,2 Female,25-59,31,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170044496,KENSINGTON & CHELSEA,12,525670,178800,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170044658,KENSINGTON & CHELSEA,12,525860,178080,1,1 Driver/Rider,2 Female,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170044778,KENSINGTON & CHELSEA,12,524390,180100,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170045140,KENSINGTON & CHELSEA,12,527220,179140,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170045201,KENSINGTON & CHELSEA,12,526770,177730,1,1 Driver/Rider,1 Male,25-59,33,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170045233,KENSINGTON & CHELSEA,12,523690,182580,1,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170045264,KENSINGTON & CHELSEA,12,525132,180860,1,1 Driver/Rider,1 Male,60+,75,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170045321,KENSINGTON & CHELSEA,12,525597,178868,1,1 Driver/Rider,1 Male,60+,73,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170045400,KENSINGTON & CHELSEA,12,525490,179540,1,3 Pedestrian,2 Female,25-59,35,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1170045471,KENSINGTON & CHELSEA,12,525040,180390,2,2 Passenger,1 Male,0-15,0,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170045471,KENSINGTON & CHELSEA,12,525040,180390,1,2 Passenger,2 Female,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170045555,KENSINGTON & CHELSEA,12,525210,180420,1,2 Passenger,2 Female,25-59,55,1,2 Serious,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170045765,KENSINGTON & CHELSEA,12,525350,179460,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170045768,KENSINGTON & CHELSEA,12,526660,178400,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170045856,KENSINGTON & CHELSEA,12,527130,177560,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170045872,KENSINGTON & CHELSEA,12,526090,178880,1,1 Driver/Rider,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170046010,KENSINGTON & CHELSEA,12,523390,181800,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170046020,KENSINGTON & CHELSEA,12,525150,178510,1,1 Driver/Rider,1 Male,25-59,34,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170046166,KENSINGTON & CHELSEA,12,527900,179500,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170046258,KENSINGTON & CHELSEA,12,525160,178510,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170046304,KENSINGTON & CHELSEA,12,525410,180490,2,3 Pedestrian,1 Male,25-59,40,1,3 Slight,04 Crossing Road Within 50m Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
1170046304,KENSINGTON & CHELSEA,12,525410,180490,1,1 Driver/Rider,1 Male,25-59,30,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170046547,KENSINGTON & CHELSEA,12,528080,177800,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170046640,KENSINGTON & CHELSEA,12,523990,181340,1,3 Pedestrian,1 Male,0-15,12,1,3 Slight,05 Crossing Road (Not On Xing),4 From Drivers O/Side Msk,1 Pedestrian, 
1170046773,KENSINGTON & CHELSEA,12,526330,177010,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170046806,KENSINGTON & CHELSEA,12,524705,179090,1,3 Pedestrian,2 Female,25-59,26,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170046816,KENSINGTON & CHELSEA,12,524390,180100,1,1 Driver/Rider,1 Male,25-59,37,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170046929,KENSINGTON & CHELSEA,12,525540,178580,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,2,2 Passenger,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,4,2 Passenger,2 Female,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,6,2 Passenger,1 Male,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,11,2 Passenger,2 Female,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,7,2 Passenger,2 Female,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,8,2 Passenger,2 Female,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,10,2 Passenger,1 Male,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,5,2 Passenger,2 Female,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,1,2 Passenger,2 Female,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,3,2 Passenger,2 Female,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170046961,KENSINGTON & CHELSEA,12,524160,181400,9,2 Passenger,1 Male,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170047020,KENSINGTON & CHELSEA,12,523770,180920,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170047021,KENSINGTON & CHELSEA,12,528040,178390,1,3 Pedestrian,2 Female,25-59,43,1,2 Serious,09 In Road - Not Crossing,8 In Rd Back To Traffic,1 Pedestrian, 
1170047191,KENSINGTON & CHELSEA,12,527460,178240,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170047194,KENSINGTON & CHELSEA,12,526470,179180,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170047214,KENSINGTON & CHELSEA,12,524010,179960,1,3 Pedestrian,1 Male,25-59,29,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170047259,KENSINGTON & CHELSEA,12,526370,177430,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170047261,KENSINGTON & CHELSEA,12,526380,177890,1,1 Driver/Rider,1 Male,16-24,20,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170047281,KENSINGTON & CHELSEA,12,526180,177320,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170047356,KENSINGTON & CHELSEA,12,526230,178930,1,1 Driver/Rider,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170047598,KENSINGTON & CHELSEA,12,527180,177620,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170047786,KENSINGTON & CHELSEA,12,526030,177530,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170047886,KENSINGTON & CHELSEA,12,525680,180560,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170047900,KENSINGTON & CHELSEA,12,526495,178002,1,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170048039,KENSINGTON & CHELSEA,12,527690,178420,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170048161,KENSINGTON & CHELSEA,12,526520,177490,2,2 Passenger,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170048161,KENSINGTON & CHELSEA,12,526520,177490,1,2 Passenger,2 Female,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170048204,KENSINGTON & CHELSEA,12,527895,179165,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170048206,KENSINGTON & CHELSEA,12,524610,179070,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170048282,KENSINGTON & CHELSEA,12,523190,181600,1,3 Pedestrian,1 Male,25-59,43,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170048458,KENSINGTON & CHELSEA,12,524430,179150,2,3 Pedestrian,1 Male,25-59,52,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170048458,KENSINGTON & CHELSEA,12,524430,179150,1,1 Driver/Rider,2 Female,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170048499,KENSINGTON & CHELSEA,12,525370,178660,1,1 Driver/Rider,2 Female,60+,66,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170048551,KENSINGTON & CHELSEA,12,524260,181420,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170048848,KENSINGTON & CHELSEA,12,525290,179410,1,1 Driver/Rider,1 Male,60+,75,1,2 Serious,-2 Unknown,-2 N/A,4 Car, 
1170049103,KENSINGTON & CHELSEA,12,525980,177915,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170049103,KENSINGTON & CHELSEA,12,525980,177915,2,2 Passenger,1 Male,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170049232,KENSINGTON & CHELSEA,12,524690,179090,1,1 Driver/Rider,2 Female,16-24,19,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170049255,KENSINGTON & CHELSEA,12,524170,181640,1,1 Driver/Rider,2 Female,25-59,27,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170049654,KENSINGTON & CHELSEA,12,527570,179450,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170049780,KENSINGTON & CHELSEA,12,526550,178590,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170049824,KENSINGTON & CHELSEA,12,527810,178680,1,3 Pedestrian,2 Female,60+,65,1,3 Slight,01 Crossing Road On Ped Xing,9 Unknown Or Other,1 Pedestrian, 
1170049885,KENSINGTON & CHELSEA,12,524363,179353,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170049903,KENSINGTON & CHELSEA,12,526170,178580,1,3 Pedestrian,2 Female,25-59,49,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170049935,KENSINGTON & CHELSEA,12,525460,178100,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170049979,KENSINGTON & CHELSEA,12,526600,177270,1,1 Driver/Rider,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170049979,KENSINGTON & CHELSEA,12,526600,177270,2,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170050131,KENSINGTON & CHELSEA,12,528000,178690,1,3 Pedestrian,1 Male,16-24,21,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
1170050234,KENSINGTON & CHELSEA,12,525690,179670,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170050316,KENSINGTON & CHELSEA,12,526570,177990,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170050603,KENSINGTON & CHELSEA,12,527690,178410,1,3 Pedestrian,2 Female,25-59,32,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170050659,KENSINGTON & CHELSEA,12,525590,180550,2,2 Passenger,2 Female,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170050659,KENSINGTON & CHELSEA,12,525590,180550,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170050781,KENSINGTON & CHELSEA,12,525450,178270,1,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170050857,KENSINGTON & CHELSEA,12,526660,178410,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170050937,KENSINGTON & CHELSEA,12,524700,180250,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051101,KENSINGTON & CHELSEA,12,525590,178180,2,3 Pedestrian,1 Male,16-24,24,1,3 Slight,01 Crossing Road On Ped Xing,9 Unknown Or Other,1 Pedestrian, 
1170051101,KENSINGTON & CHELSEA,12,525590,178180,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051106,KENSINGTON & CHELSEA,12,526240,176960,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051123,KENSINGTON & CHELSEA,12,523500,181920,1,3 Pedestrian,2 Female,60+,60,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1170051131,KENSINGTON & CHELSEA,12,527700,178170,1,2 Passenger,2 Female,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170051168,KENSINGTON & CHELSEA,12,526380,178740,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051170,KENSINGTON & CHELSEA,12,526500,178950,1,3 Pedestrian,1 Male,16-24,24,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
1170051181,KENSINGTON & CHELSEA,12,523910,182300,1,1 Driver/Rider,2 Female,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170051181,KENSINGTON & CHELSEA,12,523910,182300,2,2 Passenger,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170051198,KENSINGTON & CHELSEA,12,526550,178570,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051301,KENSINGTON & CHELSEA,12,527730,178615,1,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051456,KENSINGTON & CHELSEA,12,526170,177320,1,3 Pedestrian,2 Female,25-59,33,1,3 Slight,04 Crossing Road Within 50m Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
1170051669,KENSINGTON & CHELSEA,12,523880,182400,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170051686,KENSINGTON & CHELSEA,12,525620,179720,1,3 Pedestrian,1 Male,25-59,38,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170051729,KENSINGTON & CHELSEA,12,527370,179280,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170051775,KENSINGTON & CHELSEA,12,524460,180990,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
